Interpolated R,Interpolated T
2092.096297,0.676663675
2092.538602,0.67619881
2092.980907,0.67573456
2093.423212,0.675270923
2093.865516,0.674807899
2094.307821,0.674345485
2094.750126,0.67388368
2095.192431,0.673422483
2095.634736,0.672961892
2096.07704,0.672501907
2096.519345,0.672042524
2096.96165,0.671583743
2097.403955,0.671125563
2097.846259,0.670667982
2098.288564,0.670210998
2098.730869,0.669754611
2099.173174,0.669298818
2099.615478,0.668843619
2100.057783,0.668389011
2100.500088,0.667934994
2100.942393,0.667481566
2101.384698,0.667028725
2101.827002,0.66657647
2102.269307,0.6661248
2102.711612,0.665673713
2103.153917,0.665223208
2103.596221,0.664773283
2104.038526,0.664323936
2104.480831,0.663875167
2104.923136,0.663426974
2105.365441,0.662979356
2105.807745,0.662532311
2106.25005,0.662085837
2106.692355,0.661639933
2107.13466,0.661194598
2107.576964,0.66074983
2108.019269,0.660305629
2108.461574,0.659861991
2108.903879,0.659418917
2109.346183,0.658976403
2109.788488,0.65853445
2110.230793,0.658093056
2110.673098,0.657652219
2111.115403,0.657211937
2111.557707,0.65677221
2112.000012,0.656333035
2112.442317,0.655894412
2112.884622,0.655456339
2113.326926,0.655018814
2113.769231,0.654581837
2114.211536,0.654145405
2114.653841,0.653709517
2115.096145,0.653274172
2115.53845,0.652839368
2115.980755,0.652405104
2116.42306,0.651971378
2116.865365,0.651538189
2117.307669,0.651105536
2117.749974,0.650673417
2118.192279,0.65024183
2118.634584,0.649810775
2119.076888,0.649380249
2119.519193,0.648950252
2119.961498,0.648520781
2120.403803,0.648091836
2120.846107,0.647663414
2121.288412,0.647235515
2121.730717,0.646808138
2122.173022,0.646381279
2122.615327,0.645954939
2123.057631,0.645529116
2123.499936,0.645103808
2123.942241,0.644679014
2124.384546,0.644254732
2124.82685,0.643830961
2125.269155,0.6434077
2125.71146,0.642984946
2126.153765,0.6425627
2126.596069,0.642140958
2127.038374,0.64171972
2127.480679,0.641298985
2127.922984,0.64087875
2128.365289,0.640459014
2128.807593,0.640039777
2129.249898,0.639621036
2129.692203,0.63920279
2130.134508,0.638785038
2130.576812,0.638367778
2131.019117,0.637951008
2131.461422,0.637534728
2131.903727,0.637118936
2132.346032,0.63670363
2132.788336,0.636288809
2133.230641,0.635874471
2133.672946,0.635460616
2134.115251,0.635047241
2134.557555,0.634634345
2134.99986,0.634221927
2135.442165,0.633809986
2135.88447,0.633398519
2136.326774,0.632987526
2136.769079,0.632577004
2137.211384,0.632166953
2137.653689,0.631757371
2138.095994,0.631348257
2138.538298,0.630939609
2138.980603,0.630531425
2139.422908,0.630123705
2139.865213,0.629716447
2140.307517,0.629309649
2140.749822,0.62890331
2141.192127,0.628497428
2141.634432,0.628092003
2142.076736,0.627687032
2142.519041,0.627282514
2142.961346,0.626878448
2143.403651,0.626474832
2143.845956,0.626071666
2144.28826,0.625668946
2144.730565,0.625266673
2145.17287,0.624864844
2145.615175,0.624463458
2146.057479,0.624062513
2146.499784,0.623662009
2146.942089,0.623261944
2147.384394,0.622862315
2147.826698,0.622463123
2148.269003,0.622064365
2148.711308,0.62166604
2149.153613,0.621268147
2149.595918,0.620870683
2150.038222,0.620473648
2150.480527,0.620077041
2150.922832,0.619680859
2151.365137,0.619285101
2151.807441,0.618889766
2152.249746,0.618494853
2152.692051,0.618100359
2153.134356,0.617706284
2153.57666,0.617312627
2154.018965,0.616919384
2154.46127,0.616526556
2154.903575,0.616134141
2155.34588,0.615742137
2155.788184,0.615350542
2156.230489,0.614959357
2156.672794,0.614568578
2157.115099,0.614178204
2157.557403,0.613788235
2157.999708,0.613398668
2158.442013,0.613009503
2158.884318,0.612620737
2159.326623,0.612232369
2159.768927,0.611844398
2160.211232,0.611456823
2160.653537,0.611069642
2161.095842,0.610682853
2161.538146,0.610296455
2161.980451,0.609910447
2162.422756,0.609524827
2162.865061,0.609139594
2163.307365,0.608754746
2163.74967,0.608370282
2164.191975,0.6079862
2164.63428,0.607602499
2165.076585,0.607219178
2165.518889,0.606836234
2165.961194,0.606453668
2166.403499,0.606071476
2166.845804,0.605689659
2167.288108,0.605308213
2167.730413,0.604927139
2168.172718,0.604546434
2168.615023,0.604166096
2169.057327,0.603786126
2169.499632,0.60340652
2169.941937,0.603027278
2170.384242,0.602648398
2170.826547,0.602269879
2171.268851,0.601891719
2171.711156,0.601513917
2172.153461,0.601136472
2172.595766,0.600759381
2173.03807,0.600382644
2173.480375,0.600006259
2173.92268,0.599630225
2174.364985,0.599254539
2174.807289,0.598879202
2175.249594,0.598504211
2175.691899,0.598129564
2176.134204,0.597755261
2176.576509,0.5973813
2177.018813,0.59700768
2177.461118,0.596634399
2177.903423,0.596261455
2178.345728,0.595888847
2178.788032,0.595516574
2179.230337,0.595144635
2179.672642,0.594773027
2180.114947,0.59440175
2180.557251,0.594030801
2180.999556,0.59366018
2181.441861,0.593289886
2181.884166,0.592919916
2182.326471,0.592550269
2182.768775,0.592180943
2183.21108,0.591811938
2183.653385,0.591443252
2184.09569,0.591074884
2184.537994,0.590706831
2184.980299,0.590339093
2185.422604,0.589971667
2185.864909,0.589604554
2186.307214,0.589237751
2186.749518,0.588871256
2187.191823,0.588505069
2187.634128,0.588139187
2188.076433,0.58777361
2188.518737,0.587408336
2188.961042,0.587043364
2189.403347,0.586678691
2189.845652,0.586314317
2190.287956,0.585950241
2190.730261,0.58558646
2191.172566,0.585222973
2191.614871,0.584859779
2192.057176,0.584496877
2192.49948,0.584134265
2192.941785,0.583771941
2193.38409,0.583409904
2193.826395,0.583048156
2194.268699,0.582686695
2194.711004,0.582325521
2195.153309,0.581964634
2195.595614,0.581604035
2196.037918,0.581243723
2196.480223,0.580883698
2196.922528,0.580523959
2197.364833,0.580164508
2197.807138,0.579805343
2198.249442,0.579446465
2198.691747,0.579087874
2199.134052,0.578729569
2199.576357,0.578371551
2200.018661,0.578013819
2200.460966,0.577656373
2200.903271,0.577299214
2201.345576,0.57694234
2201.78788,0.576585753
2202.230185,0.576229451
2202.67249,0.575873435
2203.114795,0.575517705
2203.5571,0.575162261
2203.999404,0.574807102
2204.441709,0.574452229
2204.884014,0.574097641
2205.326319,0.573743338
2205.768623,0.573389321
2206.210928,0.573035589
2206.653233,0.572682142
2207.095538,0.57232898
2207.537842,0.571976102
2207.980147,0.57162351
2208.422452,0.571271202
2208.864757,0.570919179
2209.307062,0.570567441
2209.749366,0.570215986
2210.191671,0.569864817
2210.633976,0.569513931
2211.076281,0.56916333
2211.518585,0.568813013
2211.96089,0.56846298
2212.403195,0.568113231
2212.8455,0.567763765
2213.287805,0.567414584
2213.730109,0.567065686
2214.172414,0.566717072
2214.614719,0.566368741
2215.057024,0.566020694
2215.499328,0.56567293
2215.941633,0.565325449
2216.383938,0.564978252
2216.826243,0.564631338
2217.268547,0.564284706
2217.710852,0.563938358
2218.153157,0.563592292
2218.595462,0.563246509
2219.037767,0.562901009
2219.480071,0.562555791
2219.922376,0.562210856
2220.364681,0.561866204
2220.806986,0.561521833
2221.24929,0.561177745
2221.691595,0.560833939
2222.1339,0.560490415
2222.576205,0.560147173
2223.018509,0.559804213
2223.460814,0.559461534
2223.903119,0.559119138
2224.345424,0.558777023
2224.787729,0.558435189
2225.230033,0.558093638
2225.672338,0.557752367
2226.114643,0.557411378
2226.556948,0.55707067
2226.999252,0.556730243
2227.441557,0.556390097
2227.883862,0.556050232
2228.326167,0.555710648
2228.768471,0.555371344
2229.210776,0.555032322
2229.653081,0.55469358
2230.095386,0.554355118
2230.537691,0.554016937
2230.979995,0.553679036
2231.4223,0.553341416
2231.864605,0.553004075
2232.30691,0.552667015
2232.749214,0.552330235
2233.191519,0.551993735
2233.633824,0.551657514
2234.076129,0.551321574
2234.518433,0.550985913
2234.960738,0.550650531
2235.403043,0.550315429
2235.845348,0.549980607
2236.287653,0.549646063
2236.729957,0.549311799
2237.172262,0.548977814
2237.614567,0.548644109
2238.056872,0.548310682
2238.499176,0.547977534
2238.941481,0.547644665
2239.383786,0.547312074
2239.826091,0.546979763
2240.268395,0.546647729
2240.7107,0.546315975
2241.153005,0.545984498
2241.59531,0.5456533
2242.037615,0.54532238
2242.479919,0.544991739
2242.922224,0.544661375
2243.364529,0.544331289
2243.806834,0.544001481
2244.249138,0.543671951
2244.691443,0.543342699
2245.133748,0.543013724
2245.576053,0.542685026
2246.018358,0.542356607
2246.460662,0.542028464
2246.902967,0.541700599
2247.345272,0.541373011
2247.787577,0.5410457
2248.229881,0.540718666
2248.672186,0.540391909
2249.114491,0.540065428
2249.556796,0.539739225
2249.9991,0.539413298
2250.441405,0.539087648
2250.88371,0.538762274
2251.326015,0.538437177
2251.76832,0.538112356
2252.210624,0.537787811
2252.652929,0.537463542
2253.095234,0.53713955
2253.537539,0.536815833
2253.979843,0.536492393
2254.422148,0.536169228
2254.864453,0.535846338
2255.306758,0.535523725
2255.749062,0.535201387
2256.191367,0.534879324
2256.633672,0.534557537
2257.075977,0.534236025
2257.518282,0.533914789
2257.960586,0.533593827
2258.402891,0.533273141
2258.845196,0.532952729
2259.287501,0.532632593
2259.729805,0.532312731
2260.17211,0.531993144
2260.614415,0.531673831
2261.05672,0.531354793
2261.499024,0.531036029
2261.941329,0.53071754
2262.383634,0.530399325
2262.825939,0.530081384
2263.268244,0.529763718
2263.710548,0.529446325
2264.152853,0.529129206
2264.595158,0.528812361
2265.037463,0.52849579
2265.479767,0.528179492
2265.922072,0.527863468
2266.364377,0.527547718
2266.806682,0.527232241
2267.248986,0.526917037
2267.691291,0.526602107
2268.133596,0.526287449
2268.575901,0.525973065
2269.018206,0.525658954
2269.46051,0.525345115
2269.902815,0.52503155
2270.34512,0.524718257
2270.787425,0.524405237
2271.229729,0.524092489
2271.672034,0.523780014
2272.114339,0.523467811
2272.556644,0.52315588
2272.998949,0.522844222
2273.441253,0.522532836
2273.883558,0.522221722
2274.325863,0.52191088
2274.768168,0.521600309
2275.210472,0.521290011
2275.652777,0.520979984
2276.095082,0.520670228
2276.537387,0.520360745
2276.979691,0.520051532
2277.421996,0.519742591
2277.864301,0.519433922
2278.306606,0.519125523
2278.748911,0.518817396
2279.191215,0.51850954
2279.63352,0.518201954
2280.075825,0.517894639
2280.51813,0.517587596
2280.960434,0.517280822
2281.402739,0.51697432
2281.845044,0.516668088
2282.287349,0.516362126
2282.729653,0.516056434
2283.171958,0.515751013
2283.614263,0.515445862
2284.056568,0.515140981
2284.498873,0.51483637
2284.941177,0.514532029
2285.383482,0.514227958
2285.825787,0.513924157
2286.268092,0.513620625
2286.710396,0.513317362
2287.152701,0.513014369
2287.595006,0.512711646
2288.037311,0.512409192
2288.479615,0.512107007
2288.92192,0.511805091
2289.364225,0.511503444
2289.80653,0.511202066
2290.248835,0.510900957
2290.691139,0.510600117
2291.133444,0.510299546
2291.575749,0.509999243
2292.018054,0.509699208
2292.460358,0.509399442
2292.902663,0.509099945
2293.344968,0.508800715
2293.787273,0.508501754
2294.229577,0.508203061
2294.671882,0.507904636
2295.114187,0.507606479
2295.556492,0.50730859
2295.998797,0.507010968
2296.441101,0.506713615
2296.883406,0.506416528
2297.325711,0.50611971
2297.768016,0.505823158
2298.21032,0.505526874
2298.652625,0.505230857
2299.09493,0.504935108
2299.537235,0.504639625
2299.97954,0.50434441
2300.421844,0.504049461
2300.864149,0.503754779
2301.306454,0.503460364
2301.748759,0.503166216
2302.191063,0.502872334
2302.633368,0.502578718
2303.075673,0.502285369
2303.517978,0.501992286
2303.960282,0.50169947
2304.402587,0.501406919
2304.844892,0.501114635
2305.287197,0.500822616
2305.729502,0.500530864
2306.171806,0.500239377
2306.614111,0.499948156
2307.056416,0.4996572
2307.498721,0.49936651
2307.941025,0.499076086
2308.38333,0.498785927
2308.825635,0.498496033
2309.26794,0.498206404
2309.710244,0.497917041
2310.152549,0.497627942
2310.594854,0.497339108
2311.037159,0.497050539
2311.479464,0.496762235
2311.921768,0.496474196
2312.364073,0.496186421
2312.806378,0.495898911
2313.248683,0.495611665
2313.690987,0.495324683
2314.133292,0.495037966
2314.575597,0.494751513
2315.017902,0.494465324
2315.460206,0.494179399
2315.902511,0.493893737
2316.344816,0.49360834
2316.787121,0.493323206
2317.229426,0.493038336
2317.67173,0.49275373
2318.114035,0.492469387
2318.55634,0.492185307
2318.998645,0.491901491
2319.440949,0.491617938
2319.883254,0.491334648
2320.325559,0.491051621
2320.767864,0.490768857
2321.210168,0.490486355
2321.652473,0.490204116
2322.094778,0.489922139
2322.537083,0.489640424
2322.979388,0.489358971
2323.421692,0.489077778
2323.863997,0.488796846
2324.306302,0.488516175
2324.748607,0.488235765
2325.190911,0.487955614
2325.633216,0.487675723
2326.075521,0.487396091
2326.517826,0.487116718
2326.960131,0.486837604
2327.402435,0.486558748
2327.84474,0.486280151
2328.287045,0.486001811
2328.72935,0.485723729
2329.171654,0.485445904
2329.613959,0.485168336
2330.056264,0.484891025
2330.498569,0.48461397
2330.940873,0.484337171
2331.383178,0.484060628
2331.825483,0.48378434
2332.267788,0.483508307
2332.710093,0.48323253
2333.152397,0.482957006
2333.594702,0.482681737
2334.037007,0.482406722
2334.479312,0.48213196
2334.921616,0.481857452
2335.363921,0.481583197
2335.806226,0.481309194
2336.248531,0.481035444
2336.690835,0.480761946
2337.13314,0.480488699
2337.575445,0.480215705
2338.01775,0.479942961
2338.460055,0.479670468
2338.902359,0.479398226
2339.344664,0.479126234
2339.786969,0.478854492
2340.229274,0.478583
2340.671578,0.478311757
2341.113883,0.478040763
2341.556188,0.477770018
2341.998493,0.477499522
2342.440797,0.477229273
2342.883102,0.476959273
2343.325407,0.47668952
2343.767712,0.476420014
2344.210017,0.476150755
2344.652321,0.475881743
2345.094626,0.475612977
2345.536931,0.475344457
2345.979236,0.475076183
2346.42154,0.474808155
2346.863845,0.474540371
2347.30615,0.474272833
2347.748455,0.474005539
2348.190759,0.473738489
2348.633064,0.473471683
2349.075369,0.473205121
2349.517674,0.472938802
2349.959979,0.472672726
2350.402283,0.472406893
2350.844588,0.472141302
2351.286893,0.471875953
2351.729198,0.471610846
2352.171502,0.471345981
2352.613807,0.471081357
2353.056112,0.470816974
2353.498417,0.470552831
2353.940722,0.470288929
2354.383026,0.470025266
2354.825331,0.469761844
2355.267636,0.46949866
2355.709941,0.469235716
2356.152245,0.468973011
2356.59455,0.468710544
2357.036855,0.468448315
2357.47916,0.468186324
2357.921464,0.467924571
2358.363769,0.467663055
2358.806074,0.467401776
2359.248379,0.467140734
2359.690684,0.466879928
2360.132988,0.466619358
2360.575293,0.466359024
2361.017598,0.466098925
2361.459903,0.465839062
2361.902207,0.465579433
2362.344512,0.465320039
2362.786817,0.465060879
2363.229122,0.464801953
2363.671426,0.464543261
2364.113731,0.464284802
2364.556036,0.464026576
2364.998341,0.463768583
2365.440646,0.463510822
2365.88295,0.463253294
2366.325255,0.462995997
2366.76756,0.462738932
2367.209865,0.462482098
2367.652169,0.462225495
2368.094474,0.461969122
2368.536779,0.46171298
2368.979084,0.461457068
2369.421388,0.461201386
2369.863693,0.460945933
2370.305998,0.460690709
2370.748303,0.460435714
2371.190608,0.460180948
2371.632912,0.459926409
2372.075217,0.459672099
2372.517522,0.459418016
2372.959827,0.45916416
2373.402131,0.458910532
2373.844436,0.45865713
2374.286741,0.458403955
2374.729046,0.458151005
2375.17135,0.457898282
2375.613655,0.457645784
2376.05596,0.457393511
2376.498265,0.457141463
2376.94057,0.456889639
2377.382874,0.45663804
2377.825179,0.456386665
2378.267484,0.456135513
2378.709789,0.455884585
2379.152093,0.45563388
2379.594398,0.455383397
2380.036703,0.455133137
2380.479008,0.4548831
2380.921313,0.454633284
2381.363617,0.454383689
2381.805922,0.454134316
2382.248227,0.453885164
2382.690532,0.453636233
2383.132836,0.453387521
2383.575141,0.45313903
2384.017446,0.452890759
2384.459751,0.452642707
2384.902055,0.452394874
2385.34436,0.45214726
2385.786665,0.451899864
2386.22897,0.451652687
2386.671275,0.451405728
2387.113579,0.451158986
2387.555884,0.450912462
2387.998189,0.450666154
2388.440494,0.450420064
2388.882798,0.450174189
2389.325103,0.449928531
2389.767408,0.449683089
2390.209713,0.449437862
2390.652017,0.44919285
2391.094322,0.448948054
2391.536627,0.448703471
2391.978932,0.448459103
2392.421237,0.44821495
2392.863541,0.447971009
2393.305846,0.447727283
2393.748151,0.447483769
2394.190456,0.447240468
2394.63276,0.446997379
2395.075065,0.446754503
2395.51737,0.446511839
2395.959675,0.446269386
2396.401979,0.446027144
2396.844284,0.445785114
2397.286589,0.445543294
2397.728894,0.445301684
2398.171199,0.445060284
2398.613503,0.444819095
2399.055808,0.444578114
2399.498113,0.444337343
2399.940418,0.444096781
2400.382722,0.443856427
2400.825027,0.443616281
2401.267332,0.443376344
2401.709637,0.443136614
2402.151941,0.442897091
2402.594246,0.442657776
2403.036551,0.442418667
2403.478856,0.442179764
2403.921161,0.441941068
2404.363465,0.441702578
2404.80577,0.441464293
2405.248075,0.441226213
2405.69038,0.440988338
2406.132684,0.440750668
2406.574989,0.440513202
2407.017294,0.44027594
2407.459599,0.440038882
2407.901904,0.439802027
2408.344208,0.439565376
2408.786513,0.439328927
2409.228818,0.43909268
2409.671123,0.438856636
2410.113427,0.438620794
2410.555732,0.438385153
2410.998037,0.438149714
2411.440342,0.437914475
2411.882646,0.437679438
2412.324951,0.4374446
2412.767256,0.437209963
2413.209561,0.436975526
2413.651866,0.436741288
2414.09417,0.436507249
2414.536475,0.436273409
2414.97878,0.436039767
2415.421085,0.435806324
2415.863389,0.435573079
2416.305694,0.435340031
2416.747999,0.435107181
2417.190304,0.434874528
2417.632608,0.434642072
2418.074913,0.434409812
2418.517218,0.434177748
2418.959523,0.43394588
2419.401828,0.433714208
2419.844132,0.433482731
2420.286437,0.433251449
2420.728742,0.433020361
2421.171047,0.432789468
2421.613351,0.432558769
2422.055656,0.432328263
2422.497961,0.432097951
2422.940266,0.431867832
2423.38257,0.431637906
2423.824875,0.431408172
2424.26718,0.431178631
2424.709485,0.430949282
2425.15179,0.430720124
2425.594094,0.430491157
2426.036399,0.430262382
2426.478704,0.430033797
2426.921009,0.429805403
2427.363313,0.429577198
2427.805618,0.429349184
2428.247923,0.429121359
2428.690228,0.428893723
2429.132532,0.428666276
2429.574837,0.428439018
2430.017142,0.428211947
2430.459447,0.427985065
2430.901752,0.427758371
2431.344056,0.427531864
2431.786361,0.427305544
2432.228666,0.427079411
2432.670971,0.426853464
2433.113275,0.426627704
2433.55558,0.426402129
2433.997885,0.42617674
2434.44019,0.425951536
2434.882495,0.425726517
2435.324799,0.425501683
2435.767104,0.425277033
2436.209409,0.425052567
2436.651714,0.424828285
2437.094018,0.424604186
2437.536323,0.424380271
2437.978628,0.424156538
2438.420933,0.423932988
2438.863237,0.42370962
2439.305542,0.423486434
2439.747847,0.42326343
2440.190152,0.423040607
2440.632457,0.422817965
2441.074761,0.422595504
2441.517066,0.422373223
2441.959371,0.422151122
2442.401676,0.421929201
2442.84398,0.42170746
2443.286285,0.421485898
2443.72859,0.421264514
2444.170895,0.42104331
2444.613199,0.420822284
2445.055504,0.420601435
2445.497809,0.420380765
2445.940114,0.420160271
2446.382419,0.419939955
2446.824723,0.419719816
2447.267028,0.419499853
2447.709333,0.419280066
2448.151638,0.419060456
2448.593942,0.41884102
2449.036247,0.41862176
2449.478552,0.418402676
2449.920857,0.418183765
2450.363161,0.417965029
2450.805466,0.417746468
2451.247771,0.41752808
2451.690076,0.417309865
2452.132381,0.417091824
2452.574685,0.416873955
2453.01699,0.416656259
2453.459295,0.416438735
2453.9016,0.416221384
2454.343904,0.416004203
2454.786209,0.415787195
2455.228514,0.415570357
2455.670819,0.41535369
2456.113123,0.415137193
2456.555428,0.414920867
2456.997733,0.41470471
2457.440038,0.414488723
2457.882343,0.414272906
2458.324647,0.414057257
2458.766952,0.413841776
2459.209257,0.413626465
2459.651562,0.413411321
2460.093866,0.413196344
2460.536171,0.412981536
2460.978476,0.412766894
2461.420781,0.412552419
2461.863086,0.412338111
2462.30539,0.412123969
2462.747695,0.411909993
2463.19,0.411696184
2463.632305,0.41148254
2464.074609,0.411269061
2464.516914,0.411055748
2464.959219,0.410842601
2465.401524,0.410629618
2465.843828,0.4104168
2466.286133,0.410204147
2466.728438,0.409991659
2467.170743,0.409779335
2467.613048,0.409567175
2468.055352,0.409355178
2468.497657,0.409143346
2468.939962,0.408931677
2469.382267,0.408720172
2469.824571,0.40850883
2470.266876,0.408297651
2470.709181,0.408086634
2471.151486,0.407875781
2471.59379,0.407665089
2472.036095,0.407454561
2472.4784,0.407244194
2472.920705,0.407033989
2473.36301,0.406823946
2473.805314,0.406614064
2474.247619,0.406404344
2474.689924,0.406194785
2475.132229,0.405985387
2475.574533,0.405776149
2476.016838,0.405567073
2476.459143,0.405358156
2476.901448,0.4051494
2477.343752,0.404940805
2477.786057,0.404732368
2478.228362,0.404524092
2478.670667,0.404315975
2479.112972,0.404108018
2479.555276,0.403900219
2479.997581,0.40369258
2480.439886,0.403485099
2480.882191,0.403277777
2481.324495,0.403070613
2481.7668,0.402863608
2482.209105,0.40265676
2482.65141,0.402450071
2483.093714,0.402243539
2483.536019,0.402037164
2483.978324,0.401830947
2484.420629,0.401624887
2484.862934,0.401418984
2485.305238,0.401213237
2485.747543,0.401007647
2486.189848,0.400802214
2486.632153,0.400596936
2487.074457,0.400391815
2487.516762,0.400186849
2487.959067,0.399982039
2488.401372,0.399777385
2488.843677,0.399572885
2489.285981,0.399368541
2489.728286,0.399164352
2490.170591,0.398960317
2490.612896,0.398756437
2491.0552,0.398552711
2491.497505,0.398349139
2491.93981,0.398145722
2492.382115,0.397942458
2492.824419,0.397739347
2493.266724,0.39753639
2493.709029,0.397333586
2494.151334,0.397130936
2494.593639,0.396928438
2495.035943,0.396726092
2495.478248,0.396523899
2495.920553,0.396321859
2496.362858,0.39611997
2496.805162,0.395918234
2497.247467,0.395716649
2497.689772,0.395515216
2498.132077,0.395313934
2498.574381,0.395112803
2499.016686,0.394911824
2499.458991,0.394710995
2499.901296,0.394510316
2500.343601,0.394309789
2500.785905,0.394109411
2501.22821,0.393909183
2501.670515,0.393709106
2502.11282,0.393509178
2502.555124,0.393309399
2502.997429,0.39310977
2503.439734,0.39291029
2503.882039,0.392710959
2504.324343,0.392511777
2504.766648,0.392312743
2505.208953,0.392113858
2505.651258,0.391915121
2506.093563,0.391716532
2506.535867,0.39151809
2506.978172,0.391319797
2507.420477,0.391121651
2507.862782,0.390923652
2508.305086,0.3907258
2508.747391,0.390528095
2509.189696,0.390330537
2509.632001,0.390133126
2510.074305,0.38993586
2510.51661,0.389738741
2510.958915,0.389541768
2511.40122,0.389344941
2511.843525,0.38914826
2512.285829,0.388951724
2512.728134,0.388755333
2513.170439,0.388559087
2513.612744,0.388362986
2514.055048,0.38816703
2514.497353,0.387971218
2514.939658,0.38777555
2515.381963,0.387580027
2515.824268,0.387384648
2516.266572,0.387189412
2516.708877,0.38699432
2517.151182,0.386799372
2517.593487,0.386604566
2518.035791,0.386409904
2518.478096,0.386215384
2518.920401,0.386021007
2519.362706,0.385826773
2519.80501,0.385632681
2520.247315,0.385438731
2520.68962,0.385244923
2521.131925,0.385051257
2521.57423,0.384857732
2522.016534,0.384664348
2522.458839,0.384471106
2522.901144,0.384278005
2523.343449,0.384085044
2523.785753,0.383892225
2524.228058,0.383699545
2524.670363,0.383507006
2525.112668,0.383314607
2525.554972,0.383122348
2525.997277,0.382930228
2526.439582,0.382738248
2526.881887,0.382546407
2527.324192,0.382354706
2527.766496,0.382163143
2528.208801,0.381971719
2528.651106,0.381780434
2529.093411,0.381589287
2529.535715,0.381398279
2529.97802,0.381207408
2530.420325,0.381016675
2530.86263,0.38082608
2531.304934,0.380635623
2531.747239,0.380445302
2532.189544,0.380255119
2532.631849,0.380065073
2533.074154,0.379875163
2533.516458,0.37968539
2533.958763,0.379495753
2534.401068,0.379306253
2534.843373,0.379116888
2535.285677,0.37892766
2535.727982,0.378738566
2536.170287,0.378549609
2536.612592,0.378360786
2537.054896,0.378172099
2537.497201,0.377983547
2537.939506,0.377795129
2538.381811,0.377606846
2538.824116,0.377418697
2539.26642,0.377230682
2539.708725,0.377042801
2540.15103,0.376855054
2540.593335,0.37666744
2541.035639,0.37647996
2541.477944,0.376292614
2541.920249,0.3761054
2542.362554,0.375918319
2542.804859,0.37573137
2543.247163,0.375544554
2543.689468,0.375357871
2544.131773,0.375171319
2544.574078,0.3749849
2545.016382,0.374798612
2545.458687,0.374612456
2545.900992,0.374426431
2546.343297,0.374240537
2546.785601,0.374054774
2547.227906,0.373869142
2547.670211,0.373683641
2548.112516,0.37349827
2548.554821,0.37331303
2548.997125,0.373127919
2549.43943,0.372942938
2549.881735,0.372758087
2550.32404,0.372573366
2550.766344,0.372388774
2551.208649,0.372204311
2551.650954,0.372019977
2552.093259,0.371835771
2552.535563,0.371651695
2552.977868,0.371467746
2553.420173,0.371283926
2553.862478,0.371100234
2554.304783,0.37091667
2554.747087,0.370733233
2555.189392,0.370549924
2555.631697,0.370366742
2556.074002,0.370183688
2556.516306,0.37000076
2556.958611,0.369817959
2557.400916,0.369635284
2557.843221,0.369452736
2558.285525,0.369270314
2558.72783,0.369088018
2559.170135,0.368905848
2559.61244,0.368723804
2560.054745,0.368541885
2560.497049,0.368360091
2560.939354,0.368178422
2561.381659,0.367996878
2561.823964,0.367815459
2562.266268,0.367634164
2562.708573,0.367452994
2563.150878,0.367271948
2563.593183,0.367091025
2564.035487,0.366910227
2564.477792,0.366729552
2564.920097,0.366549001
2565.362402,0.366368572
2565.804707,0.366188267
2566.247011,0.366008085
2566.689316,0.365828025
2567.131621,0.365648088
2567.573926,0.365468273
2568.01623,0.36528858
2568.458535,0.365109009
2568.90084,0.364929559
2569.343145,0.364750232
2569.78545,0.364571025
2570.227754,0.36439194
2570.670059,0.364212976
2571.112364,0.364034133
2571.554669,0.36385541
2571.996973,0.363676808
2572.439278,0.363498326
2572.881583,0.363319964
2573.323888,0.363141722
2573.766192,0.362963599
2574.208497,0.362785596
2574.650802,0.362607713
2575.093107,0.362429949
2575.535412,0.362252303
2575.977716,0.362074776
2576.420021,0.361897368
2576.862326,0.361720079
2577.304631,0.361542907
2577.746935,0.361365854
2578.18924,0.361188918
2578.631545,0.3610121
2579.07385,0.3608354
2579.516154,0.360658817
2579.958459,0.36048235
2580.400764,0.360306001
2580.843069,0.360129769
2581.285374,0.359953653
2581.727678,0.359777654
2582.169983,0.35960177
2582.612288,0.359426003
2583.054593,0.359250351
2583.496897,0.359074816
2583.939202,0.358899395
2584.381507,0.35872409
2584.823812,0.3585489
2585.266116,0.358373824
2585.708421,0.358198864
2586.150726,0.358024018
2586.593031,0.357849286
2587.035336,0.357674669
2587.47764,0.357500165
2587.919945,0.357325775
2588.36225,0.357151499
2588.804555,0.356977336
2589.246859,0.356803286
2589.689164,0.35662935
2590.131469,0.356455526
2590.573774,0.356281815
2591.016078,0.356108216
2591.458383,0.35593473
2591.900688,0.355761356
2592.342993,0.355588094
2592.785298,0.355414943
2593.227602,0.355241904
2593.669907,0.355068976
2594.112212,0.35489616
2594.554517,0.354723454
2594.996821,0.35455086
2595.439126,0.354378376
2595.881431,0.354206002
2596.323736,0.354033739
2596.766041,0.353861585
2597.208345,0.353689542
2597.65065,0.353517608
2598.092955,0.353345784
2598.53526,0.353174069
2598.977564,0.353002463
2599.419869,0.352830967
2599.862174,0.352659579
2600.304479,0.352488299
2600.746783,0.352317128
2601.189088,0.352146066
2601.631393,0.351975111
2602.073698,0.351804264
2602.516003,0.351633525
2602.958307,0.351462893
2603.400612,0.351292368
2603.842917,0.351121951
2604.285222,0.350951641
2604.727526,0.350781437
2605.169831,0.35061134
2605.612136,0.350441349
2606.054441,0.350271464
2606.496745,0.350101686
2606.93905,0.349932013
