Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Bridge 1 Resistance (ohms),Bridge 1 Excitation (uA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (uA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (uA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (uA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 (),System Status (code),Setpoint (K),Magnet (Oe),Valve Position (deg),CIG/Cernox (K),CIG Excit (uA),Plat Therm (K),Plat Excit (uA),Neck Therm (K),Neck Excit (uA),Spare Therm (K),Spare Excit (uA),Flow Rate (l/min),Annulus Vacuum (V),Impedance (mode),Block Htr Cur (mA),Block Htr Pwr (W),Neck Htr Cur (mA),Neck Htr Pwr (W),Annulus Pres (Torr),System Pres (Torr),Tableless Map53 (),Tableless Map54 (),Redirected 55 (),Redirected 56 (),Redirected 57 (),Redirected 58 (),Redirected 59 (),Redirected 60 (),Redirected 61 (),Seq Stat (),Sys Temp (),He Level (),Map 67 (),Map 68 (),Map 69 (),PSU Field (Oe),Hi res (A) read,Mag (V) read,Mag adj/sc(I)set,Sw heater state,DAC <I> (cnts),Therm V,KRPMs,Pump temp (C),pump power (W),High Vacuum mode,Flapper state,Regen htr flag,iso flag,BlockHeater(Ohm),NeckHeater(Ohm),Map 86 (),Map 87 (),Map 88 (),Map 89 (),Map 90 (),Map 91 (),Map 92 (),Map 93 (),MAP 1,MAP 2,MAP 3,MAP 4,MAP 5,MAP 6,MAP 7,MAP 8,MAP 9,MAP 10,MAP 11,MAP 12,MAP 13,MAP 14,MAP 15,MAP 16,MAP 17,MAP 18,MAP 19,MAP 20,MAP 21,MAP 22,MAP 23,MAP 24,MAP 25,MAP 26,MAP 27,MAP 28,MAP 29,MAP 30
,35965033.89,5905,1.8979,0.801041,364.80991,4.2002788e-4,99.902,,,2.1409219e3,9.990,,,0.0049,0.0049,48,0.00,0.00,0.00,0.00,0.0001208,,400.0017395,,,,,-0.113145,1.0314717,,
,35965034.75,5905,1.9003,0.801041,364.80991,,99.902,,,2.1408933e3,9.990,,,0.0049,-0.0049,48,0.00,0.00,0.00,0.00,0.0001208,,,,,,,1.517492e-2,1.0314809,,
,35965035.91,5905,1.8998,0.801041,364.80991,-2.1001394e-4,99.902,,,2.1409314e3,9.990,,,0.0049,0.0049,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,-9.355667e-3,1.0314686,,
,35965037.00,5905,1.9009,0.801041,364.80991,-1.1455306e-4,99.902,,,2.1409314e3,9.990,,,0.0049,-0.0049,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,4.982974e-2,1.0314686,,
,35965037.66,5905,1.9012,0.801041,364.80991,9.5460884e-5,99.902,,,2.1409409e3,9.990,,,0.0000,0.0000,48,0.00,0.00,0.00,0.00,0.0001208,,400.0017395,,,,,6.427521e-2,1.0314655,,
,35965038.69,5905,1.9009,0.801041,364.80991,-9.5460884e-5,99.902,,,2.1409028e3,9.990,,,0.0000,0.0000,48,0.00,0.00,0.00,0.00,0.0001208,,400.0017395,,,,,4.935337e-2,1.0314778,,
,35965039.78,5905,1.8983,0.801041,364.80991,-2.2910612e-4,99.902,,,2.1409314e3,9.990,,,0.0098,0.0049,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,-9.009038e-2,1.0314686,,
,35965040.78,5905,1.9000,0.801041,364.80991,1.1455306e-4,99.902,,,2.1409219e3,9.990,,,0.0049,0.0000,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,-1.656409e-3,1.0314717,,
,35965041.75,5905,1.9001,0.801041,364.80991,-1.7182960e-4,99.902,,,2.1409314e3,9.990,,,0.0049,0.0049,48,0.00,0.00,0.00,0.00,0.0001179,,400.0017395,,,,,3.149536e-3,1.0314686,,
,35965042.81,5905,1.9002,0.801041,364.80991,3.8184353e-5,99.902,,,2.1408359e3,9.990,,,0.0049,0.0000,48,0.00,0.00,0.00,0.00,0.0001165,,400.0017395,,,,,7.961292e-3,1.0314994,,
