Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Bridge 1 Resistivity (Ohm),Bridge 1 Excitation (uA),Bridge 2 Resistivity (Ohm),Bridge 2 Excitation (uA),Bridge 3 Resistivity (Ohm),Bridge 3 Excitation (uA),Bridge 4 Resistivity (Ohm-m),Bridge 4 Excitation (uA),Bridge 1 Std. Dev. (Ohm),Bridge 2 Std. Dev. (Ohm),Bridge 3 Std. Dev. (Ohm),Bridge 4 Std. Dev. (Ohm-m),Number of Readings,Bridge 1 Resistance (Ohms),Bridge 2 Resistance (Ohms),Bridge 3 Resistance (Ohms),Bridge 4 Resistance (Ohms),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,41658922.69,5985,1.89785003662109,18759.043984375,364.809906005859,0.442358303070068,9.98999977111816,-0.000184812270090333,99.9020004272461,1648.43154296875,0.00499999988824129,,,0.00615800832816923,0.000498264691843538,9.21654555426637,,25,0.442358303070068,-0.000184812270090333,1648.43154296875,
,41658952.67,5985,1.89885002374649,18011.425390625,364.809906005859,0.439722416400909,9.98999977111816,-8.09508324164199e-005,99.9020004272461,1662.59673828125,0.00499999988824129,,,0.00355747537067963,0.000307296523832445,7.78102014362034,,25,0.439722416400909,-8.09508324164199e-005,1662.59673828125,
,41658982.45,5985,1.89859998226166,17267.918515625,364.809906005859,0.438495274782181,9.98999977111816,0.000122189929970773,99.9020004272461,1676.05986328125,0.00499999988824129,,,0.0040596389972453,0.000321248227470735,6.36623218842676,,25,0.438495274782181,0.000122189929970773,1676.05986328125,
,41659012.53,5985,1.89999997615814,16511.4586328125,364.809906005859,0.437556171417236,9.98999977111816,5.95675918884808e-005,99.9020004272461,1698.85118652344,0.00499999988824129,,,0.00344433121454187,0.000259952174408947,4.23950064044276,,25,0.437556171417236,5.95675918884808e-005,1698.85118652344,
,41659041.70,5985,1.90009999275208,15790.6310546875,364.809906005859,0.435251710414886,9.98999977111816,0.000157319538921001,99.9020004272461,1715.17105957031,0.00499999988824129,,,0.00363049722078485,0.000290416051637312,5.94906014951459,,25,0.435251710414886,0.000157319538921001,1715.17105957031,
,41659072.97,5985,1.90025001764297,15005.3608984375,364.809906005859,0.434846390485764,9.98999977111816,-7.25502732530003e-005,99.9020004272461,1740.89573730469,0.00499999988824129,,,0.00351824753981857,0.000230691655091093,7.00573366732741,,25,0.434846390485764,-7.25502732530003e-005,1740.89573730469,
,41659102.02,5985,1.90074998140335,14283.8091796875,364.809906005859,0.433128331899643,9.98999977111816,0.000181757523023407,99.9020004272461,1756.33008300781,0.00499999988824129,,,0.00429028447393896,0.000267297023307263,6.32009885330203,,25,0.433128331899643,0.000181757523023407,1756.33008300781,
,41659131.77,5985,1.89889997243881,13532.0824609375,364.809906005859,0.430795192718506,9.98999977111816,-7.02592135348823e-005,99.9020004272461,1785.19481933594,0.00499999988824129,,,0.00291350442670691,0.000313005512870951,6.61865561420834,,25,0.430795192718506,-7.02592135348823e-005,1785.19481933594,
,41659161.59,5985,1.90074998140335,12775.910546875,364.809906005859,0.423030596971512,9.98999977111816,0.000134408927988261,99.9020004272461,1810.05776367187,0.00499999988824129,,,0.00425132520837118,0.000275270799164405,5.7555455891106,,25,0.423030596971512,0.000134408927988261,1810.05776367187,
,41659192.67,5985,1.90030002593994,12001.9223828125,364.809906005859,0.402187572717667,9.98999977111816,0.00010309775643691,99.9020004272461,1843.31053710938,0.00499999988824129,,,0.00284051782373885,0.0002054162105603,6.64582619205699,,25,0.402187572717667,0.00010309775643691,1843.31053710938,
,41659221.78,5985,1.89950001239777,11287.79578125,364.809906005859,0.35950740814209,9.98999977111816,0.000123717307433253,99.9020004272461,1874.86393066406,0.00499999988824129,,,0.00778152566481977,0.000245517971414937,7.85929209738202,,25,0.35950740814209,0.000123717307433253,1874.86393066406,
,41659251.73,5985,1.89955002069473,10535.997421875,364.809906005859,0.271174936294556,9.98999977111816,-7.6368707959773e-005,99.9020004272461,1916.54800292969,0.00499999988824129,,,0.012110598384144,0.000229424104532491,9.6450326913962,,25,0.271174936294556,-7.6368707959773e-005,1916.54800292969,
,41659282.88,5985,1.90090000629425,9760.1911328125,364.809906005859,0.149461947083473,9.98999977111816,7.10228967363946e-005,99.9020004272461,1962.2636328125,0.00499999988824129,,,0.0105029188989749,0.000288716146156917,8.3232021086613,,25,0.149461947083473,7.10228967363946e-005,1962.2636328125,
,41659311.94,5985,1.90104997158051,9020.3836328125,364.809906005859,0.067755773961544,9.98999977111816,3.89480398007436e-005,99.9020004272461,1999.90835449219,0.00499999988824129,,,0.00603136282155635,0.00032031553198593,8.70560042099542,,25,0.067755773961544,3.89480398007436e-005,1999.90835449219,
,41659342.28,5985,1.90090000629425,8263.5341796875,364.809906005859,0.0816111278533936,9.98999977111816,-8.32418921345379e-005,99.9020004272461,2053.32459472656,0.00499999988824129,,,0.00784972404107193,0.000292297673545245,9.52253747031431,,25,0.0816111278533936,-8.32418921345379e-005,2053.32459472656,
,41659371.80,5985,1.90180003643036,7521.0384765625,364.809906005859,0.206324908137321,9.98999977111816,-0.000144336856683367,99.9020004272461,2108.56385742188,0.00499999988824129,,,0.017988149441127,0.000366771799773725,9.07670161002665,,25,0.206324908137321,-0.000144336856683367,2108.56385742188,
,41659402.58,5985,1.90005004405975,6767.88466796875,364.809906005859,0.318866513967514,9.98999977111816,-7.63686839491129e-007,99.9020004272461,2186.89982421875,0.00499999988824129,,,0.00812563599063773,0.000315546042396085,8.64979659286917,,25,0.318866513967514,-7.63686839491129e-007,2186.89982421875,
,41659431.48,5985,1.90020000934601,6041.82626953125,364.809906005859,0.322141360044479,9.98999977111816,8.32418925710954e-005,99.9020004272461,2259.8784765625,0.00499999988824129,,,0.00485451263289822,0.000245681825514309,8.77632725809382,,25,0.322141360044479,8.32418925710954e-005,2259.8784765625,
,41659462.30,5985,1.89894998073578,5269.66794921875,364.809906005859,0.249957486987114,9.98999977111816,-0.000116844125222997,99.9020004272461,2359.51076171875,0.00499999988824129,,,0.00799982703446042,0.000311726559402139,11.0677635492088,,25,0.249957486987114,-0.000116844125222997,2359.51076171875,
,41659492.47,5985,1.89904999732971,4509.92779296875,364.809906005859,0.161370559334755,9.98999977111816,5.80402147170389e-005,99.9020004272461,2478.19627929688,0.00499999988824129,,,0.00935127024468874,0.000294909804687419,12.8813964293635,,25,0.161370559334755,5.80402147170389e-005,2478.19627929688,
,41659522.70,5985,1.90030002593994,3753.62168945312,364.809906005859,0.0914510497450828,9.98999977111816,-0.000222996625307132,99.9020004272461,2625.55364257813,0.00499999988824129,,,0.00533108301435588,0.00027085171570012,17.9256374526787,,25,0.0914510497450828,-0.000222996625307132,2625.55364257813,
,41659551.80,5985,1.89980000257492,3031.64825195313,364.809906005859,0.0512066715955734,9.98999977111816,-9.08787616208429e-005,99.9020004272461,2813.13130859375,0.00499999988824129,,,0.004398976239591,0.000303765120282251,21.266860432242,,25,0.0512066715955734,-9.08787616208429e-005,2813.13130859375,
,41659582.16,5985,1.8996000289917,2276.24741210938,364.809906005859,0.0240102341026068,9.98999977111816,5.42217849579174e-005,99.9020004272461,3090.4538671875,0.00499999988824129,,,0.00249742262572286,0.000265576506910585,46.1296956484531,,25,0.0240102341026068,5.42217849579174e-005,3090.4538671875,
,41659612.45,5985,1.90065002441406,1516.25682128906,364.809906005859,0.0114434402156621,9.98999977111816,-0.000200086011682288,99.9020004272461,3485.982265625,0.00499999988824129,,,0.00401122448024885,0.000688190090914338,52.8967938221314,,25,0.0114434402156621,-0.000200086011682288,3485.982265625,
,41659641.70,5969,1.89990001916885,982.035180664063,364.809906005859,0.00590465061191935,9.98999977111816,6.64407770091202e-005,99.9020004272461,3895.91157226563,0.00499999988824129,,,0.0029450408541083,0.000295534070198623,32.3003434023116,,25,0.00590465061191935,6.64407770091202e-005,3895.91157226563,
,41659672.13,5969,1.90015000104904,599.067045898438,364.809906005859,0.00404846668476239,9.98999977111816,-3.43659165082499e-005,99.9020004272461,4162.75623046875,0.00499999988824129,,,0.0039695090677186,0.000298180445577123,29.2598143261358,,25,0.00404846668476239,-3.43659165082499e-005,4162.75623046875,
,41659702.86,5973,1.89915001392365,217.279877319336,364.809906005859,0.0015964707871899,9.98999977111816,8.32418894424336e-005,99.9020004272461,4032.026015625,0.00499999988824129,,,0.00388026683365149,0.000233010928292958,82.642200662467,,25,0.0015964707871899,8.32418894424336e-005,4032.026015625,
,41659731.80,5941,1.89985001087189,0.343302994966507,364.809906005859,0.00330752094276249,9.98999977111816,-0.000146627918584272,99.9020004272461,4250.27170898438,0.00499999988824129,,,0.00305005660203213,0.000244542091543396,55.5864251728272,,25,0.00330752094276249,-0.000146627918584272,4250.27170898438,
,41659761.95,5905,1.89950001239777,0.343302994966507,364.809906005859,0.00147429533069953,9.98999977111816,-1.0691618808778e-005,99.9020004272461,4285.454375,0.00499999988824129,,,0.00303326232628439,0.000269305561044851,8.93533898867395,,25,0.00147429533069953,-1.0691618808778e-005,4285.454375,
,41659792.95,5905,1.90049999952316,0.343302994966507,364.809906005859,0.0024826115189353,9.98999977111816,-0.000136699985232553,99.9020004272461,4244.47728515625,0.00499999988824129,,,0.00328734840517301,0.000281461949620749,7.8910432454484,,25,0.0024826115189353,-0.000136699985232553,4244.47728515625,
,41659822.69,5905,1.8992999792099,0.343302994966507,364.809906005859,0.00129088922578376,9.98999977111816,7.71323949447833e-005,99.9020004272461,4230.17498046875,0.00499999988824129,,,0.00338523241336163,0.000226126184759289,7.32014552239436,,25,0.00129088922578376,7.71323949447833e-005,4230.17498046875,
,41659852.53,5905,1.89884996414185,0.343302994966507,364.809906005859,0.00324631903669797,9.98999977111816,-8.85877003747737e-005,99.9020004272461,4197.8015234375,0.00499999988824129,,,0.00326580589432981,0.00023506680415847,8.14076455284039,,25,0.00324631903669797,-8.85877003747737e-005,4197.8015234375,
,41659882.80,5905,1.90200001001358,0.343302994966507,364.809906005859,0.000252064731903374,9.98999977111816,0.000104625129970373,99.9020004272461,4160.65251953125,0.00499999988824129,,,0.00206497703592091,0.000182337386063265,7.64216126022327,,25,0.000252064731903374,0.000104625129970373,4160.65251953125,
,41659912.56,5905,1.8992999792099,0.343302994966507,364.809906005859,0.00252828551223502,9.98999977111816,-5.57491600193316e-005,99.9020004272461,4125.56033203125,0.00499999988824129,,,0.003472406431638,0.00042447950891382,8.30519027547218,,25,0.00252828551223502,-5.57491600193316e-005,4125.56033203125,
,41659942.53,5905,1.90030002593994,0.343302994966507,364.809906005859,0.000145171174081042,9.98999977111816,5.04033490869915e-005,99.9020004272461,4101.54483398438,0.00499999988824129,,,0.00307113560214074,0.00022388408352733,7.33711717111965,,25,0.000145171174081042,5.04033490869915e-005,4101.54483398438,
,41659972.09,5905,1.89969998598099,0.343302994966507,364.809906005859,0.0017878971848404,9.98999977111816,3.28385451575741e-005,99.9020004272461,4069.37516601562,0.00499999988824129,,,0.0032867312924019,0.000283929370967153,7.93289240576045,,25,0.0017878971848404,3.28385451575741e-005,4069.37516601562,
,41660002.88,5905,1.89840000867844,0.343302994966507,364.809906005859,0.00152009913697839,9.98999977111816,8.62966399290599e-005,99.9020004272461,4026.18032226562,0.00499999988824129,,,0.00291497821938668,0.000271840418998146,6.32817057281144,,25,0.00152009913697839,8.62966399290599e-005,4026.18032226562,
,41660032.61,5905,1.89955002069473,0.343302994966507,364.809906005859,0.0020013365894556,9.98999977111816,5.19307260401547e-005,99.9020004272461,3992.465625,0.00499999988824129,,,0.00319874159911997,0.000314529702386955,9.11809537583271,,25,0.0020013365894556,5.19307260401547e-005,3992.465625,
,41660062.78,5905,1.89889997243881,0.343302994966507,364.809906005859,-0.000106924290303141,9.98999977111816,7.71323940716684e-005,99.9020004272461,3964.18328125,0.00499999988824129,,,0.00212211190846704,0.000234545198690639,8.14354135651966,,25,-0.000106924290303141,7.71323940716684e-005,3964.18328125,
,41660091.80,5905,1.90020000934601,0.343302994966507,364.809906005859,0.00126017929054797,9.98999977111816,-9.92793153272942e-006,99.9020004272461,3935.42979492187,0.00499999988824129,,,0.00424136423924804,0.000283651929847276,6.36901820286529,,25,0.00126017929054797,-9.92793153272942e-006,3935.42979492187,
,41660122.28,5905,1.90170001983643,0.343302994966507,364.809906005859,-0.0010387427196838,9.98999977111816,4.96396599191939e-005,99.9020004272461,3913.74344726563,0.00499999988824129,,,0.00241292079861107,0.000172464824321677,6.56080102158547,,25,-0.0010387427196838,4.96396599191939e-005,3913.74344726563,
,41660151.94,5905,1.89930003881454,0.343302994966507,364.809906005859,0.00112275867490098,9.98999977111816,5.34581173269544e-006,99.9020004272461,3882.27071289063,0.00499999988824129,,,0.00360085486706566,0.000346427859354161,7.89575905562315,,25,0.00112275867490098,5.34581173269544e-006,3882.27071289063,
,41660181.59,5905,1.89894998073578,0.343302994966507,364.809906005859,0.000450643987860531,9.98999977111816,8.40055792650674e-005,99.9020004272461,3854.08046875,0.00499999988824129,,,0.00286954335634002,0.000255007454289397,7.30722795999865,,25,0.000450643987860531,8.40055792650674e-005,3854.08046875,
,41660211.77,5905,1.89920002222061,0.343302994966507,364.809906005859,0.000901287996675819,9.98999977111816,8.32418914797017e-005,99.9020004272461,3824.90267578125,0.00499999988824129,,,0.0033795688583309,0.000219277951654797,8.53536323486247,,25,0.000901287996675819,8.32418914797017e-005,3824.90267578125,
,41660242.47,5905,1.89955002069473,0.343302994966507,364.809906005859,6.11159228719771e-005,9.98999977111816,0.000142045797110768,99.9020004272461,3790.89705078125,0.00499999988824129,,,0.00228912121338695,0.000279037509789366,5.09671102690687,,25,6.11159228719771e-005,0.000142045797110768,3790.89705078125,
,41660272.31,5905,1.89985001087189,0.343302994966507,364.809906005859,0.000328498129965737,9.98999977111816,3.89480394369457e-005,99.9020004272461,3757.71952148438,0.00499999988824129,,,0.00319515297255199,0.000303102003115934,6.47324108938895,,25,0.000328498129965737,3.89480394369457e-005,3757.71952148438,
,41660302.75,5905,1.90055000782013,0.343302994966507,364.809906005859,6.87416217988357e-005,9.98999977111816,-2.82564225926762e-005,99.9020004272461,3724.26090820312,0.00499999988824129,,,0.00231663237420273,0.00025317810766104,6.44305286317296,,25,6.87416217988357e-005,-2.82564225926762e-005,3724.26090820312,
,41660331.52,5905,1.90079998970032,0.343302994966507,364.809906005859,-0.000145121292443946,9.98999977111816,0.000129826800548472,99.9020004272461,3694.666328125,0.00499999988824129,,,0.0030371241601176,0.000269355365096429,7.09587824807759,,25,-0.000145121292443946,0.000129826800548472,3694.666328125,
,41660362.45,5905,1.8994500041008,0.343302994966507,364.809906005859,-0.000412481349194422,9.98999977111816,4.88759735890199e-005,99.9020004272461,3671.96504882813,0.00499999988824129,,,0.00233362187893675,0.000212606975786123,6.86356217542705,,25,-0.000412481349194422,4.88759735890199e-005,3671.96504882813,
,41660391.66,5905,1.89955002069473,0.343302994966507,364.809906005859,-0.000389565742807463,9.98999977111816,7.94234556087758e-005,99.9020004272461,3641.99111328125,0.00499999988824129,,,0.00245711896317583,0.000288774715443869,7.85751754290974,,25,-0.000389565742807463,7.94234556087758e-005,3641.99111328125,
,41660421.73,5905,1.90025001764297,0.343302994966507,364.809906005859,0.000832672801916488,9.98999977111816,5.80402174819028e-005,99.9020004272461,3609.7033203125,0.00499999988824129,,,0.00217943573352499,0.00018934819901584,6.62127726182403,,25,0.000832672801916488,5.80402174819028e-005,3609.7033203125,
,41660452.38,5905,1.8996000289917,0.343302994966507,364.809906005859,-0.000175701619591564,9.98999977111816,8.62966396380216e-005,99.9020004272461,3573.06990234375,0.00499999988824129,,,0.0027479467819125,0.000240599004288157,7.90226888892221,,25,-0.000175701619591564,8.62966396380216e-005,3573.06990234375,
,41660482.67,5905,1.89950001239777,0.343302994966507,364.809906005859,-0.000481315597426146,9.98999977111816,9.1642437473638e-006,99.9020004272461,3555.55051757813,0.00499999988824129,,,0.00233806826034411,0.000247528879629229,5.45055836290467,,25,-0.000481315597426146,9.1642437473638e-006,3555.55051757813,
,41660512.19,5905,1.90030002593994,0.343302994966507,364.809906005859,0.000496595427393913,9.98999977111816,1.90921777539188e-005,99.9020004272461,3531.11208984375,0.00499999988824129,,,0.00335939806451652,0.000284927951700723,6.89800217160514,,25,0.000496595427393913,1.90921777539188e-005,3531.11208984375,
,41660542.50,5905,1.90109997987747,0.343302994966507,364.809906005859,-0.000244424063130282,9.98999977111816,0.000112262002294301,99.9020004272461,3484.681171875,0.00499999988824129,,,0.00223575174818826,0.000226631141441074,8.61690706482374,,25,-0.000244424063130282,0.000112262002294301,3484.681171875,
,41660572.69,5905,1.9013500213623,0.343302994966507,364.809906005859,-0.00123739684058819,9.98999977111816,8.8587701175129e-005,99.9020004272461,3453.49184570312,0.00499999988824129,,,0.00234316375752865,0.000270752649773665,7.12262110775221,,25,-0.00123739684058819,8.8587701175129e-005,3453.49184570312,
,41660602.38,5905,1.90165001153946,0.343302994966507,364.809906005859,0.000190945368376561,9.98999977111816,0.000100043007259956,99.9020004272461,3428.70663085937,0.00499999988824129,,,0.00261253444343185,0.000227719654582123,5.85026627849908,,25,0.000190945368376561,0.000100043007259956,3428.70663085937,
,41660632.53,5905,1.9002999663353,0.343302994966507,364.809906005859,-0.000473544505657628,9.98999977111816,0.000106152504667989,99.9020004272461,3395.28465820313,0.00499999988824129,,,0.00263483553063126,0.000230063824106489,7.92553042040281,,25,-0.000473544505657628,0.000106152504667989,3395.28465820313,
,41660661.86,5905,1.9004499912262,0.343302994966507,364.809906005859,7.63736723456532e-006,9.98999977111816,6.18586535711074e-005,99.9020004272461,3364.51436523438,0.00499999988824129,,,0.00267604451869976,0.000157093237208203,5.70070763723788,,25,7.63736723456532e-006,6.18586535711074e-005,3364.51436523438,
,41660691.72,5905,1.90104997158051,0.343302994966507,364.809906005859,0.000145108805736527,9.98999977111816,3.74206667765975e-005,99.9020004272461,3338.02502929687,0.00499999988824129,,,0.00230722449533078,0.000274846727275803,7.07866847875956,,25,0.000145108805736527,3.74206667765975e-005,3338.02502929687,
,41660722.58,5905,1.90090000629425,0.343302994966507,364.809906005859,-4.5827766880393e-005,9.98999977111816,5.49854692508234e-005,99.9020004272461,3311.0054296875,0.00499999988824129,,,0.00195349690577252,0.000234721679489299,6.27153739280114,,25,-4.5827766880393e-005,5.49854692508234e-005,3311.0054296875,
,41660751.92,5905,1.89925003051758,0.343302994966507,364.809906005859,-0.000389535962603986,9.98999977111816,0.000103097757746582,99.9020004272461,3283.1891796875,0.00499999988824129,,,0.00232768628667386,0.000228978811060915,5.8277769870122,,25,-0.000389535962603986,0.000103097757746582,3283.1891796875,
,41660782.36,5905,1.90004998445511,0.343302994966507,364.809906005859,-0.000588134198915213,9.98999977111816,7.7896082366351e-005,99.9020004272461,3247.9664453125,0.00499999988824129,,,0.00230344317936252,0.000284103910234042,6.99002661906561,,25,-0.000588134198915213,7.7896082366351e-005,3247.9664453125,
,41660811.72,5905,1.90095001459122,0.343302994966507,364.809906005859,0.000206228878814727,9.98999977111816,4.20027892687358e-005,99.9020004272461,3220.0151171875,0.00499999988824129,,,0.00269989505453623,0.00018892575155485,6.01763114949172,,25,0.000206228878814727,4.20027892687358e-005,3220.0151171875,
,41660843.17,5905,1.89804995059967,0.343302994966507,364.809906005859,-0.000145129558513872,9.98999977111816,3.28385442116996e-005,99.9020004272461,3186.3675,0.00499999988824129,,,0.00178914685904981,0.000269275242950187,7.0852230692613,,25,-0.000145129558513872,3.28385442116996e-005,3186.3675,
,41660872.20,5905,1.89854997396469,0.343302994966507,364.809906005859,-0.000343727903091349,9.98999977111816,1.06916194636142e-005,99.9020004272461,3158.60090820313,0.00499999988824129,,,0.00191112647863422,0.000213018050728796,7.41960160258831,,25,-0.000343727903091349,1.06916194636142e-005,3158.60090820313,
,41660902.44,5905,1.90030002593994,0.343302994966507,364.809906005859,0.000420115929446183,9.98999977111816,0.000117607810097979,99.9020004272461,3140.985625,0.00499999988824129,,,0.00312944331270205,0.000188437368288294,6.13242173650795,,25,0.000420115929446183,0.000117607810097979,3140.985625,
,41660932.80,5905,1.90034997463226,0.343302994966507,364.809906005859,0.000366646585753188,9.98999977111816,0.000135936300139292,99.9020004272461,3116.99822265625,0.00499999988824129,,,0.00260768483105473,0.000210625395965316,6.42746195002856,,25,0.000366646585753188,0.000135936300139292,3116.99822265625,
,41660962.61,5905,1.90040004253387,0.343302994966507,364.809906005859,0.00055769357830286,9.98999977111816,7.25502701243386e-005,99.9020004272461,3088.70635742188,0.00499999988824129,,,0.00255266807078542,0.000207885665283038,6.83982947700445,,25,0.00055769357830286,7.25502701243386e-005,3088.70635742188,
,41660992.22,5905,1.89965003728867,0.343302994966507,364.809906005859,0.000443099016556516,9.98999977111816,4.12391028658021e-005,99.9020004272461,3061.33319335937,0.00499999988824129,,,0.00272935076416505,0.000215846662724329,5.26086612652434,,25,0.000443099016556516,4.12391028658021e-005,3061.33319335937,
,41661022.16,5905,1.8997500538826,0.343302994966507,364.809906005859,-0.000137480652774684,9.98999977111816,3.20748572994489e-005,99.9020004272461,3028.644296875,0.00499999988824129,,,0.00221465003687433,0.000245731673125613,5.52661739301342,,25,-0.000137480652774684,3.20748572994489e-005,3028.644296875,
,41661052.61,5905,1.90040004253387,0.343302994966507,364.809906005859,-0.000198583212913945,9.98999977111816,9.01150755817071e-005,99.9020004272461,3006.77368164063,0.00499999988824129,,,0.00339581380797591,0.000212294018070356,7.61795394501584,,25,-0.000198583212913945,9.01150755817071e-005,3006.77368164063,
,41661081.58,5905,1.9002999663353,0.343302994966507,364.809906005859,3.05517914239317e-005,9.98999977111816,0.00011684412296745,99.9020004272461,2979.2965625,0.00499999988824129,,,0.00238659062317281,0.000274254056649865,6.85073218648357,,25,3.05517914239317e-005,0.00011684412296745,2979.2965625,
,41661112.55,5905,1.9002999663353,0.343302994966507,364.809906005859,0.000244414719636552,9.98999977111816,8.0187143466901e-005,99.9020004272461,2953.67720703125,0.00499999988824129,,,0.00291672083579853,0.000233456028297127,7.08381608037922,,25,0.000244414719636552,8.0187143466901e-005,2953.67720703125,
